Group,Review
G0,ich finde idee advanced statistiken profisport analysieren kreativ interessant folgend feedback personas ich finde unterschiede luca susanne gut verständlich gefühl gut verstehen beiden individuell ticken besonders wahl verschiedenen gegensatzpaaren darstellung personalität finde passend gewählt bei luca verstehe zielen biographie gut sportstatistiken privaten gründen nutzen möchte bei susanne nehme an statistiken arbeit aufgrund fehlenden data science kenntnissen erhöhte zeiteffizienz braucht dies könntest biographie genauer formulieren klar ist wer gründen statistiken interessiert ist bei motivationen hast beiden personas erster stelle selbstverwirklichung ähnlichen ausmass gewählt hier könntest wahl motivationsaspekten differenzierung beiden verstärken dies beispiel mögliche motivation gesunden lebensstils susanne user journey ich finde user journey ausführlich beschrieben durch ausformulierung journeys beider personas gut verstanden verschiedenen wünsche pro schritt sind ist schritt beurteilung entscheidung teil traditionellen aktivitäten ich kenne sportstatistik webseiten wenig aus eigenen erfahrungen wissen rest ausführungen beispielsweise vpc eher verstanden bisherigen anbietern abgedeckt customer pains punkt zugriff historie darauf basierend getroffenen entscheidungen somit wäre punkt eher value gap bei detailansicht pre schreibst beim punkt filterung l meier spiele hoher gewinnchance rendite wetten möchte hier gefragt angaben statistikwebseiten angeboten wird erst wettplattformen abgelesen kann vielleicht könntest punkt anpassen beispielsweise l meier möchte erfolgsquoten suchen können gewinnchancen erhöhen value proposition canvas die direkte verknüpfung gains pains gain creators pain relievers gut gefallen somit klar verbindung lösungen unternehmensseite kundenbedürfnissen sichergestellt wird wenn richtig verstanden habe ki videomaterial verarbeiten spieldaten auswertbar sind hier durchlesen frage gekommen inwiefern möglich wird rechte videoaufnahmen erhalten in products services erwähnst fünften punkt gamifizierte app dies wirkt losgelöst informationen leser zuvor personas journey gegeben hast hier könntest beispielsweise elevator pitch use case kurz beschreiben gamification aussehen weshalb personas mehrwert bietet elevator pitch in elevator pitch finde besonders aufschlussreich sowohl frontend backendlösungen beschreibst ich beim durchlesen gefragt prozess entscheidungsfindung ai genau unterstützt soll vielleicht könntest mögliche kpis weitere anhaltspunkte ansprechen plattform nutzern liefern kann werden entscheidungen direkt plattform festgehalten ganzen prozess entscheidungsfindung rückblick nachvollziehen können oder geschieht internen weiterverarbeitung firmen im ersten absatz schreibst du bewegungen nutzer verfolgt analysiert können einblick eigene vorgehensweise ermöglichen meinst vorgehensweise datensuche aufbereitung hier könntest genauer beschreiben vorgehensweise aussagen willst
G0,zunächst möchte darauf hinweisen idee toll finde ich selber grosser fussballfan kenne problem selber worin sehen sie stärken lösung kommilitonen die stärken finde hinsichtlich grossen nachfrage alten mehr verkauften trikots besteht jüngere leute tragen trikots funktionsshirt beim sport machen hauptsächlich streetwear dieser hype macht seit letzten jahren stark erkennbar weiterhin megatrend nachhaltigkeit vordergrund gerückt stärke erachtens darstellt anhand lösung lebenszyklus trikots verlängert werden nachhaltigeres konsumverhalten zieht worin sehen sie schwächen lösung kommilitonen behoben werden die schwächen lösung hauptsächlich umsetzung plattform erkennbar probleme hierbei entstehen aufgrund grossen nachfrage steigenden preise trikots da trikots selten sind hohen preis samuel durchaus leisten kann fabiano auszubildenderstudent nicht an stelle fabiano studentenrabatt profitieren ebenso plattform kunden weiterhelfen passende vorschläge geben aufgrund präferenzen das angebot trikots erweitert werden fussballspieler getragen signiert haben alleinstellungsmerkmal plattform führt die bbansicht kaum ausgeführt wie genau sieht kooperation unternehmen genau aus wie profitieren unternehmen plattform eine möglichkeit hierzu wäre unternehmen plattform werbung schalten können neusten fussballprodukte bewerben worauf überarbeitung lösung geachtet werden bei überarbeitung darauf geachtet werden vorteile plattform möglichkeiten kunden klar aufgezeigt werden der kaufprozess kunden gestaltet werden kunde aufwand betreiben muss lieblingstrikot suchen die plattform lage sein aufgaben kunden übernehmen z b registrierung kunden lieblingsmannschaft interessen abfragt
G0,grundsätzlich gesagt werden idee lösung immer auftretenden problem darstellt personas gut gewählt sind worin sehen sie stärken lösung kommilitonen die stärken dadurch erkennbar nachfrage physischen blumen immer hoch ist ideal geschenk eignen es kommt immer dazu blumen kaufen geht ausserdem vorteile plattform gut erkennbar enorm zeit blumenkauf einspart sogar vorschläge vasenkauf gegeben werden worin sehen sie schwächen lösung kommilitonen behoben werden eine schwäche lösung kontinuität blumenmarkt starken saisonalen schwankungen unterliegt die nachfrage blumen winter gross geringe aktivität kunden plattform zeit aufweist es stellt hierbei frage dennoch kunden plattform behalten kann dies beispiel blumen christ lenzrose erweitern winter gedeihen anhand werbung popularität erhöhen zudem bietet möglichkeit weitere geschenkideen passend jahreszeit anzubieten ein weiteres problem stellt lieferdienst dar laut lösung florist lieferdienst anbieten können hohen kosten schwierigkeiten verbunden ist als lösung problem selber plattform abhole lieferservice anbieten blumen beim floristen abgeholt kunden bringt worauf überarbeitung lösung geachtet werden es darauf geachtet werden vorteile plattform weiterhin beibehalten ausgebaut werden man user journey postphase kunden tipps geben pflanzen pflegen muss länger haltbar sind auch pflanzen stellen soll optimale umgebung pflanze gewährleisten allerdings müssen schwierigkeiten bezüglich lieferung minimiert werden die pflanzen müssen sorgfältig geliefert werden kostenintensive verpackung benötigt
G0,jeder stadionbesucher kennt problem gut aus grund lösung zeitsparende effiziente massnahme besucher verpflegungsanbieter worin sehen sie stärken lösung kommilitonen für stadionbesucher verpflegung spiels zeitraubende nervenzerreissende angelegenheit die vorteile lösung resultieren ermöglichen stadionbesucher zeitgleich bestellung aufzugeben spiel widmen auf seite profitiert verpflegungsanbieter deutlich zeitspanne bestellungen pause begrenzt ist bestellungen vor spiel stattfinden worin sehen sie schwächen lösung kommilitonen behoben werden eine schwäche lösung zugleich stärke ist viele personen stadion möglichkeit app bestellen dies führen verpflegungsanbieter stark ausgelastet essen jederzeit angeboten kann die nachfrage gross gastronomiebetreiber überfordern dies gelöst werden grössere gastronomiekette mehrere stände stadion verteilt hat worauf überarbeitung lösung geachtet werden bei überarbeitung darauf geachtet werden massnahmen gastronomiebetreiber anbieten mehrerer stände hohen kosten resultiert ebenso technische anbindung app kassensysteme reibungslos ablaufen kauferlebnis besucher verbessern hierbei darauf geachtet werden kunden gibt ältere besucher weiterhin präferiert bargeld bezahlen so abholung möglichkeit stand bargeld bezahlen abschliessend pitch verbessert werden momentan pitch investierung lösung anregt
G0,danke aufbereitung klingt wirklich spannenden geschäftsmodell anbei sende gerne feedback erarbeiteten konzept persona du hast erklärungen einzelnen personas verständlich dargestellt jedoch fällt auf ergänzungen allgemeinen faktoren nach alter beruf motivationen persönlichkeiten vorgenommen könnten wenn ergänzen würdest könnten personas zielgruppe deutlicher beleuchten zudem sollten personalitäten zwei extremitäten beinhalten extrovertiert vs introvertiert dies könntest ergänzen zusätzlich geschilderten biografien ganz klar schwierigkeiten personas beinhalten wäre gut verfeinern könntest user journey du hast verschiedene schritte user journey abgebildet jedoch verschiedenen schritte oberflächlich dargestellt geben konkretes bild präsentierten geschäftsmodell ab ich dadurch empfehlen verschiedenen etappen nochmals überarbeiten genauen schritte vor benutzung plattform konkretisieren zusätzlich detaillierte ansicht user journey pre during post vollständig ausgeführt ergänze durchgegangenen schritten ersten slide user journey aufgezeigt hast vpc ausführliche erläuterung verschiedenen komponenten der service pain relievers gain creators komplementär jobs gains pains decken gut ab jedoch könntest verschiedenen punkte konkreter ausführen generierten kundennutzen prominenter aufzuzeigen elevator pitch der elevator pitch inkludiert wichtigen aspekte what for whom why jedoch könntest mehr detail gehen investoren geschäftsmodell überzeugen hierfür starken akzent why setzen
G0,danke aufbereitung klingt wirklich spannenden geschäftsmodell anbei sende gerne feedback erarbeiteten konzept persona du hast erklärungen einzelnen personas verständlich dargestellt beide personas kohärent präsentierten geschäftsmodell bilden sinnvolle repräsentation zielgruppe dar jedoch fällt auf ergänzungen allgemeinen faktoren nach alter beruf motivationen persönlichkeiten vorgenommen könnten wenn ergänzen würdest könnten personas zielgruppe deutlicher beleuchten user journey du hast verschiedene schritte user journey abgebildet ich glaube aber hast anweisung leider ganz korrekt verstanden die user journey geschäftsmodell basieren vorkömmlichen journey ich dadurch empfehlen verschiedenen etappen nochmals überarbeiten genau achten schritte kunde vor benutzung plattform durchlebt zusätzlich detaillierte ansicht user journey pre during post vollständig ausgeführt ergänze durchgegangenen schritten ersten slide user journey aufgezeigt hast die schritte bereits detail beschrieben hast konkret beleuchtet nutzen zielgruppe klar aufgezeigt würde ergänzenden schritte genauso implementieren vpc ausführliche erläuterung verschiedenen komponenten der service pain relievers gain creators komplementär jobs gains pains decken gut ab der generierte kundennutzen deutlich aufgezeigt elevator pitch der elevator pitch inkludiert wichtigen aspekte what for whom why auch geschäftsmodell detailliert erklärt wird geht genaue why aktuell unter vielleicht könntest simple art weise prominenter aufzeigen beispielsweise könntest aufzeigen prozent bevölkerung intoleranz haben dadurch lösung relevant ist
G0,danke aufbereitung klingt wirklich spannenden geschäftsmodell anbei sende gerne feedback erarbeiteten konzept persona du hast erklärungen einzelnen personas vollumfänglich abgegeben verständlich dargestellt beide personas kohärent präsentierten geschäftsmodell bilden sinnvolle repräsentation zielgruppe dar für persönlichkeiten jedoch ganz klar link gewählten persönlichkeiten geschäftsmodell besitzen beispielsweise rolle kreativität thematik aufweist möglicherweise könntest passender geschäftsmodell adaptieren user journey du hast user journey detailliert verständlich abgebildet mir fällt jedoch auf detaillierten ansicht jeweiligen ausführungen personas zielemotivationen aktivität aufgeführt hast spezifischen nutzen einzugehen dadurch vorschlagen vorgegebenen satzbau nochmals anschaust dementsprechend implementierst zusätzlich wirkt übergang during post ganz schlüssig dadurch folgende fragen werden daten plattform weiterverwertet erfolgt erlangung privat dadurch eigentlich erst post inkludiert werden vpc sehr detaillierte ausführliche erläuterung verschiedenen komponenten gefällt gut der service pain relievers gain creators komplementär jobs gains pains decken gut ab der generierte kundennutzen deutlich aufgezeigt elevator pitch der elevator pitch inkludiert wichtigen aspekte what for whom why mir gefällt besonders gelungene übergang breiteren bild präsentierten geschäftsmodell auch geschäftsmodell detailliert erklärt wird geht genaue what vielen definierten komponenten details aktuell unter vielleicht könntest simple art weise prominenter aufzeigen
G0,hallo zunächst halte gute idee fragen userjourneycircle stellen beispielsweise sollten sie schlüsselwörter eingeben sie sollten idee entwickeln satz schreiben frage stellen belastet kreis macht weniger lesbar ich punkt angesprochen elemente folien wiederholt werden vielleicht konzepte vereinfachen was detailansicht betrifft finde folie voll lesbar ich ihnen raten user story pro satz schreiben wichtigste idee box priorisieren mehrere ideen anzubieten im vpc hätte customer journey verfolgt ideen greifen wenig ineinander wäre interessanter prozess softwarekaufs verfolgen würde zusammenfassend die positiven interessante idee hintergrund großes potenzielles publikum insbesondere schweiz aktiven tertiären sektor insbesondere region zürich formulierung pitches gut beginnen sie frage kurzen satz sie community identifizieren können einfachen erklärung idee punkte verbesserung viele wertlücken vielleicht viel viele user stories verbesserungsvorschläge sie sollten anzahl values gap reduzieren relevantesten elemente konzentrieren box = idee = ziel = user journey gut gemacht arbeit
G0,hallo erstens sicher pains et gains unbedingt app zusammenhängen eher tatsache sport treiben sie sollten ihre pains gains verfeinern beispiel die motivation sport verlieren neue leute kennenlernen weniger allein fühlen einen sport individuellem sound zweit zweit ausüben soziale fähigkeiten verbessern das zentrale punkte dann pain relievers billiger trainer heute schlagen fitnessabos ohnehin angebot anzahl gratiscoachings größenordnung vor frage mich punkt wirklich kategorie eingeordnet vielleicht solltest umformulieren ermöglicht austausch verschiedener trainingstechniken geeigneter trainers heute trainieren somit hinterher lehren zusammenfassend die positiven interessante idee hintergrund großes potenzielles publikum kult geformten körpers sozialen netzwerken aufgebaut wird einfache klare formulierung user stories du hast trainierende verwendet gut wertelücken gesteckt finde möglichkeit coaching buchen integration dynamiken essen themen sport genug diskutiert werden punkte verbesserung viele wertlücken vielleicht viel den mehrwert anwendung wirklich definieren besser sein verstehen vorteile anwendung oben erwähnt wirklich fügen sie app essensfunktion hinzu verbesserungsvorschläge sie sollten anzahl values gap reduzieren relevantesten elemente konzentrieren nicht sicher unterstützung reise unerlässlich ist sie sollten registerkarte lebensmittel weitere erholung hinzufügen sie sollten tipps erholung einbeziehen viele menschen sport verletzen denke app tipps wäre vorteil gut gemacht arbeit
G0,ansprechendes produkt allerdings weiss erst schluss beim elevator pitch produkt sprichst mach früher klar pro detaillierte user journey der elevator pitch zeigt auf benefits app habe contra fasse user journey gewisse punkte zusammen bier getränk trinken = trinken das schafft übersicht klarheit aus user journey klar produkt gewählt hast tipps versuche schon anfang klarer gewählte produkt kommunizieren fokussiere wesentliche ein getränk trinken weniger user journey app tun messwerte analysieren vergleichen hingegen schon für braucht smartwatch sammelt daten app
G0,task personas + user journey inkl value gaps persona die persona wurde passend ausgearbeitet erfüllt zweck typischen nutzer nutzungsprozesses abzubilden die biographie zielgerichtet leicht verstehen passend nutzungsprozess ein punkt fehlt ende zitats es mindestens frustration ergänzt werden notwendigkeit plattform unterstreichen es auffällig tech skills gleichen niveau liegen hier überprüft werden tatsächlich fall anpassung vorgenommen sollte persona es fällt positiv auf persona inhaltlich stark unterscheiden jedoch beide nutzungsprozess beispielhafte nutzer sind dies wurde besonders gut gemacht stelle hervorgehoben werden biographie passend personalität anhand passender kategorien breit abgedeckt schlüssig die frustrationen persona umfassend genug die verwendung frage frustration auszudrücken stelle optimal die frage aussage umgewandelt werden frustration verdeutlichen eine zweite frustration ebenfalls erarbeitet werden mehrwert schwarzkopf salon labme unterstreichen können user journey die einzelnen aktivitäten wurden sauber ausgearbeitet die zuteilung ausgewählten aktivitäten value gaps kategorien pre during post wurde einwandfrei vorgenommen die anzahl value gaps scheint hoch inhaltlich immer optimal gewählt ich persönlich produkt bestellen produkt nachbestellen tendenziell traditional activities zuordnen dies liegt daran produkte friseurbedarf problemlos online bestellt nachbestellt können ich friseur schon bestimmten produkten gefragt online bestellt sodass persönlicher erfahrung sprechen kann traditional activities zugeordnet kann der value gap haaranalyse kreativ passt perfekt user journey die aktivität styling personalisierte produkte hause geliefert wurde detailansicht beschrieben dies ergänzt werden in detailansicht wurde teils leicht vorlage bereitgestellten pptx abgewichen versah folgende muster verwenden als <user> möchte <zielwunsch> <nutzen> als <persona > möchte <zielwunsch> <nutzen> hier abgeklärt sofern geschehen inwieweit zulässig ist inhaltlich kacheln detailansichten schlüssig sinnvoll task value proposition canvas das konzept value proposition canvas wurde vollständig durchdrungen gut angewendet insbesondere verbindung value map customer profils äußerst gut gelungen u a pain reliver direkt customer pains eingehen es vermieden deutsche englische begriffe vermischen z b sollte anstatt location standort verwendet werden task argumentativer elevator pitch insgesamt schlüssiger logisch aufgebauter pitch kleinere änderungen sollten vorgenommen werden so schon mal voraus umformulieren in so bereits voraus absatz neu direkt analysiert lesefluss optimal umformuliert werden absatz produktverkauf anstelle produkteverkauf verwenden der letzte satz zweiten abschnitt schwer verfolgen daher umformuliert werden andererseits generiert salon kommission trotzdem einnahmen verkauf waren verkauf immer vorhergehende haaranalyse salon geknüpft absatz andernfalls produkte einfach neu bestellt werden somit gang friseur erspart es punkt anstelle kommas gesetzt werden zwei sätze erhalten dadurch lesefluss verbessert ein komma ergänzt werden all daten schwarzkopf wiederum verfügung komma ergänzen ideale produktformulierungen mithilfe ki entwickeln
G0,task personas + user journey inkl value gaps persona die persona ausgewählten nutzungsprozess intelligent ausgewählt worden stellt typische nutzerin dar ziele frustrationen biographie treffend ausgewählt worden decken wichtigsten punkte ab spontan reflektiert antonyme zueinander einer beiden begriffe daher angepasst werden begriffe vorliegen exakt gegenteiligen bedeutung z b spontan vs geplant bei biographie fehlt punkt ende neben alter beruf sollten weitere parameter genutzt werden persona besser beschreiben persona die persona verständlich zielgerichtet dargestellt erfüllt vollumfassend zweck typischen user nutzungsprozesses darzustellen auch gilt neben alter beruf weitere parameter genutzt sollten persona besser beschreiben beim reiter personalität weiterer vergleich hinzugefügt werden persona besser verstehen können user journey die aktivitäten value gaps wurden umfassend korrekt erarbeitet die formatierung folie optimal pre deutlich übergewichtet vergleich during post dies liegt u a daran einzelne aktivitäten duringphase zugewiesen könnten prephase zugeordnet wurden bestellung details vorgehen hinsichtlich phasenzuteilung folie slidedeck lu introduction organizational matters nachgelesen werden verschiedene schriftgrößen sollten vermieden gleichen elementen z b graue kästen folie rechtschreibfehler folie verkaufen klein geschrieben werden die vermischung deutschen englischen begriffen abschnitt vermieden werden z b als alinamanuel möchte quelle convenient neue outfittrends erkennen teilen können immer up to date bleiben style teilen task value proposition canvas bei customer jobs definition gesellschaftlichen status passt inhaltlich kategorie weder aufgabe ist kunde ausführen kann problem ist lösen gilt bedürfnis befriedigt soll definition gesellschaftlichen status daher entweder formuliert gänzlich ersetzt werden alle aufgeführten punkte customer jobs gains pains inhaltlich korrekt passend nutzerprozess der zweite teil vpc gain creators pain relievers products services qualitative quantitative einwandfrei wurde sauber erarbeitet lässt verbesserungswünsche offen task argumentativer elevator pitch der argumentative elevator pitch schlüssig gut verständlich der inhaltliche aufbau zusammenhang einzelnen paragraphen ebenfalls gut durchdacht die einleitung erster abschnitt kürzer prägnanter sein dadurch aufmerksamkeit lesers beginn stärker gezogen werden es deutsche englische begriffe gemischt dies stört lesefluss vermieden werden z b vorteile statt benefit verwenden der elevator pitch rechtschreibfehler korrekturgelesen werden z b fehlendes komma basierend individuellen maßen komma ergänzen größenempfehlungen gibt verbesserungsmöglichkeiten hinsichtlich leseflusses vorhanden nach mitverantwortlich punkt setzen allerersten satz anstelle kommas grundsätzlich teils lange sätze verwendet hohen konzentration mitverfolgt werden das aufteilen sätze zwei separate sätze wäre daher sinnvoll um wesentliche pains gains kunden lösen unkonkret hier könnten konkrete pains gains genannt überzeugenderen pitch
