,username,group,review,time,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Submitted at
73,,G2,,,APPROVED,2023-06-06T12:50:27.360000Z,2023-06-06T13:39:23.429000Z,2023-06-08T09:55:12.862000,2023-06-06T13:39:23.892775Z,2937.0,C4FP4UXH,32.0,"English, German, Turkish",High school diploma/A-levels,19.0,Female,Mixed,Turkey,Germany,Turkey,Turkish,Yes,Full-Time,
74,,G2,,,APPROVED,2023-06-06T12:50:33.063000Z,2023-06-06T13:11:38.302000Z,2023-06-08T09:55:13.042000,2023-06-06T13:11:38.654809Z,1266.0,C4FP4UXH,218.0,"Polish, English, German, Italian, French",Undergraduate degree (BA/BSc/other),24.0,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time,
75,103.0,G2,,,APPROVED,2023-06-06T13:01:08.204000Z,2023-06-06T13:30:12.698000Z,2023-06-08T09:55:06.346000,2023-06-06T13:30:14.891783Z,1745.0,C4FP4UXH,6.0,"Afrikaans, Arabic, Chinese, Estonian, French, German, Spanish",Graduate degree (MA/MSc/MPhil/other),25.0,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,
76,,G2,,,APPROVED,2023-06-06T13:01:26.454000Z,2023-06-06T13:28:43.385000Z,2023-06-08T09:55:06.531000,2023-06-06T13:28:47.148604Z,1637.0,C4FP4UXH,68.0,"English, Farsi, German",Graduate degree (MA/MSc/MPhil/other),38.0,Male,Other,Iran,Germany,Germany,English,No,Other,
77,,G2,,,APPROVED,2023-06-06T13:09:18.636000Z,2023-06-06T13:39:57.320000Z,2023-06-08T09:55:07.539000,2023-06-06T13:39:57.851247Z,1839.0,C4FP4UXH,49.0,"German, English",Graduate degree (MA/MSc/MPhil/other),30.0,Male,White,Germany,Germany,Germany,German,No,Full-Time,
78,,G2,,,APPROVED,2023-06-06T13:19:23.752000Z,2023-06-06T14:22:02.300000Z,2023-06-08T09:55:07.919000,2023-06-06T14:22:02.726659Z,3759.0,C4FP4UXH,55.0,"German, English",Graduate degree (MA/MSc/MPhil/other),27.0,Male,White,Germany,Germany,Germany,German,No,Part-Time,
79,,G2,,,APPROVED,2023-06-06T13:14:27.240000Z,2023-06-06T13:57:44.027000Z,2023-06-08T09:55:08.515000,2023-06-06T13:57:44.396881Z,2597.0,C4FP4UXH,10.0,"English, German",High school diploma/A-levels,29.0,Male,Mixed,Germany,Germany,Germany,German,Yes,DATA_EXPIRED,
80,,G2,,,APPROVED,2023-06-06T13:19:30.349000Z,2023-06-06T14:38:04.807000Z,2023-06-08T09:55:09.097000,2023-06-06T14:38:05.710905Z,4715.0,C4FP4UXH,19.0,"English, German",Undergraduate degree (BA/BSc/other),28.0,Male,Asian,Netherlands,Germany,Germany,German,Yes,Other,
81,,G2,,,APPROVED,2023-06-06T13:20:45.104000Z,2023-06-06T14:15:48.401000Z,2023-06-08T09:55:13.779000,2023-06-06T14:15:48.910454Z,3304.0,C4FP4UXH,772.0,"English, German, Slovak",Graduate degree (MA/MSc/MPhil/other),43.0,Female,White,Slovakia,United Kingdom,United Kingdom,Slovak,No,Full-Time,
82,99.0,G2,,,APPROVED,2023-06-06T13:20:59.562000Z,2023-06-06T13:56:57.573000Z,2023-06-08T09:55:09.287000,2023-06-06T13:57:03.693933Z,2159.0,C4FP4UXH,723.0,"English, French, German, Portuguese, Swahili, Other",Graduate degree (MA/MSc/MPhil/other),34.0,Male,Mixed,Zimbabwe,South Africa,Zimbabwe,English,Yes,Full-Time,
83,,G2,,,APPROVED,2023-06-06T13:22:28.472000Z,2023-06-06T14:29:32.528000Z,2023-06-08T09:55:09.466000,2023-06-06T14:29:35.383019Z,4025.0,C4FP4UXH,569.0,"German, English, Italian",Graduate degree (MA/MSc/MPhil/other),32.0,Male,White,Italy,Italy,Italy,German,No,Full-Time,
84,,G2,,,APPROVED,2023-06-06T13:23:24.820000Z,2023-06-06T14:00:47.193000Z,2023-06-08T09:55:09.642000,2023-06-06T14:00:48.144104Z,2243.0,NOCODE,882.0,German,Undergraduate degree (BA/BSc/other),26.0,Male,Mixed,Austria,Austria,Austria,German,Yes,Full-Time,
85,,G2,,,APPROVED,2023-06-06T13:26:35.760000Z,2023-06-06T14:20:04.671000Z,2023-06-08T09:55:14.157000,2023-06-06T14:20:05.052624Z,3209.0,C4FP4UXH,8.0,"German, English",Undergraduate degree (BA/BSc/other),23.0,Female,White,Austria,Austria,Austria,German,Yes,Part-Time,
86,,G2,,,APPROVED,2023-06-06T14:07:03.624000Z,2023-06-06T14:45:28.854000Z,2023-06-08T09:55:10.566000,2023-06-06T14:45:29.504229Z,2306.0,C4FP4UXH,1018.0,"English, German, Polish",Undergraduate degree (BA/BSc/other),28.0,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,
87,,G2,,,APPROVED,2023-06-06T14:25:38.663000Z,2023-06-06T15:07:38.439000Z,2023-06-08T09:55:14.788000,2023-06-06T15:07:38.844786Z,2520.0,NOCODE,51.0,"English, German, Romanian",Undergraduate degree (BA/BSc/other),36.0,Female,White,Romania,Germany,DATA_EXPIRED,Romanian,Yes,DATA_EXPIRED,
88,,G2,,,APPROVED,2023-06-06T14:29:33.569000Z,2023-06-06T15:03:20.972000Z,2023-06-08T09:55:15.152000,2023-06-06T15:03:21.385751Z,2028.0,C4FP4UXH,3375.0,"English, German",Graduate degree (MA/MSc/MPhil/other),61.0,Female,White,Germany,United States,United States,German,No,Full-Time,
89,,G2,,,APPROVED,2023-06-06T15:37:50.685000Z,2023-06-06T16:57:11Z,2023-06-08T09:55:15.717000,2023-06-06T16:57:13.430266Z,4761.0,C4FP4UXH,40.0,"English, German, French, Italian, Spanish",High school diploma/A-levels,22.0,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,
90,112.0,G3,"die app konzentriert sich auf das planen und organisieren von Aktivitäten die zentral in einer app zusammenlaufen. Die App bietet Funktion wie die Registrierung von Schneepräferenzen und mobilen Einschränkungen, um eine effektive Absprache innerhalb der Gruppe zu ermöglichen. Zudem werden kombinierbare Vorschläge automatisch an die Gruppenmitglieder gesendet und kann direkt über die App gebucht werden. Eine der Stärken dieses Konzeptes besteht darin, dass es den Nutzern ermöglicht, alles übersichtlich an einem Ort zu haben und den Bedarf an verschiedenen Apps und Anbietern zu reduzieren. Jedes Gruppenmitglied hat Zugriff auf alle Buchungen, was die Kommunikation und Koordination für alle erleichtert. Darüber hinaus kann Drittanbieter ihre Dienstleistung auf einer Plattform konzentrieren und gezielte Werbung schalten, was ihnen helfen kann, ihre Zielgruppe effizienter zu erreichen. Ein weiterer Vorteil ist die Reduzierung der Recherchephase für die Mitglieder. In dem sie alle relevanten Informationen und Buchung schnell über eine App teilen können, spart Zeit und Mühe bei der individuellen Suche nach Angeboten. Eine der potentiellen Schwächen ist die Anzahl und Vielfalt der Dritt Anbieter auf der Plattform. Wenn die Auswahl begrenzt ist, können die Nutzer möglicherweise nicht alle gewünschten Optionen finden. Eine weitere Herausforderung besteht darin, die Plattform auch wirklich benutzerfreundlich und intuitiv zu gestalten. Eine einfache Navigation und klare Anweisungen sind entscheidend, um sicherzustellen, dass die Nutzer die App effektiv nutzen können und sich nicht mit technischen Schwierigkeiten, oder Verwirrungen auseinandersetzen müssen. Ein weiterer wichtiger Aspekt ist die Sicherheit und Privatsphäre der Nutzer Daten. Das sind die Plan formation, die Präferenzen und Buchung gespeichert werden, ist es unerlässlich, dass angemessene Sicherheitsvorkehrungen getroffen werden, um die Daten vor unbefugten Zugriff zu schützen. Insgesamt scheint das Geschäftskonzept des Startups eine praktische Lösung für die Organisation und Planung von Gruppenaktivitäten zu bieten. Es bietet eine zentralisierte Plattform, um Information zu teilen, Buchung vorzunehmen und die Kommunikation zu erleichtern. 
",1686046986.0,APPROVED,2023-06-06T10:01:55.916000Z,2023-06-06T10:28:01.165000Z,2023-06-08T09:55:50.549000,2023-06-06T10:28:01.547838Z,1566.0,C4FP4UXH,164.0,"English, German, Croatian",Undergraduate degree (BA/BSc/other),32.0,Female,White,Bosnia and Herzegovina,Germany,Germany,German,No,Full-Time,
91,56.0,G3,"uoZunächst möchten wir uns bei Ihnen dafür bedanken, dass Sie uns Ihr Geshäftsmodell zur Prüfung zugesandt haben. Wir senden Ihnen dieses Feedback, um gemeinsam dieses Modell zu konstruieren. Zunächst möchten wir erwähnen, was unserer Meinung nach die Stärken Ihres Modells sind. Was uns an Ihrem Unternehmen am besten gefallen hat, ist das Konzept der Zentralität. Heutzutage ist dies für Unternehmen insbesondere im Tourismus, von äusserstem Wert. Erwähnenswert ist die Idee, mehrere Aspekte eines Urlaubs zu organisieren, bei denen jedes Mitglied der Urlaubsgruppe teilnehmen und in Echtzeit verstehen kann, was vorgeschlagen und beschlossen wird. Wir schätzen auch das Interaktionsmodell mit den von Ihrem Unternehmen angebotenen Dienstleistungen. Besonders schätzen wir die Möglichkeit der Einbindung von Werbeaktionen, da dadurch mehr Dienstleister und Kunden für das Unternehmen gewonnen werden. Vor diesem Hintergrund haben wir einige Vorschläge, die Sie unserer Meinung nach im Hinblick auf Ihr Geschäftsmodell anwenden und über die Sie nachdenken könnten. Wir würden gerne wissen, was Sie Ihrer Meinung nach von Reisebüros unterscheidet, insbesondere wenn diese anfangen, zentralisierte Apps für die Urlaubsplanung zu verwenden? Auch das Konzept des reinen Wintersporturlaubs halten wir für zu Nischenthema. Wir glauben, dass Ihr Unternehmen so angepasst werden könnte, dass es mehr Urlaubsformen umfasst. Sollte dies jedoch der Fall sein, würde der Name Ihrer App nicht mehr zum Geschäftsmodell passen. Da wir das im Namen ""Alp Us"" enthaltene Wortspiel als positiv erachten, empfehlen wir Ihnen, eine ähnliche Strategie beizubehalten, wenn Sie über eine neuen Namen für Ihre Business-App nachdenken. Ein weiterer schwächerer Aspekt Ihres Projekts, der uns Sorgen bereitet, ist die Konkurrenz, nicht nur mit Reisebüros, sondern auch mit anderen namhafter Unternehmen, die bereits ähnliche Dienstleistungen anbieten und bereits im Markt etabliert sind, wie z. B. Booking.com. Zusammenfassend lässt sich sagen, dass wir Potenzial in Ihrem Kommunikationsmodell und Ihrer Idee sehen, uns aber nicht sicher sind, wie einzigartig dieses Modell ist. Wir empfehlen Ihnen, die Idee dahingehend zu verbessern, wie sie auf dem äusserst wettbewerbsintensiven Tourismusmarkt Fuss fassen kann. <span class=""inline-suggestion""> personas: gut gefällt mir, dass sie auf zwei sehr unterschiedliche personen vorgesehen sind customer journey: firma merkmale der kundengruppen passen, sollten dennoch weit</span>
",1686047081.0,APPROVED,2023-06-06T09:55:53.600000Z,2023-06-06T10:29:07.428000Z,2023-06-08T09:55:50.376000,2023-06-06T10:29:10.759562Z,1994.0,C4FP4UXH,650.0,"German, English, Spanish, Portuguese",Undergraduate degree (BA/BSc/other),24.0,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,
92,64.0,G3,"AlbUs ist ein modernes digitales tool das es Individuen und Gruppen ermoeglicht personalisierte, kombinierbare Module wie Gastronomie, Unterkunft, Skigebiet und Transport zu buchen. So koennen zB auch preferences zu Mobilitaetsoptionen angegeben werden.  Ueber die Zentrale Buchung mit dem Mobile App kann man sowohl Preis daten also auch Informationen zu verschiedenen Ski Gebieten erfragen. AlbUs ist somit ein Frontrunner in modernen digitalisierten TravelApps welche Personalisierung der Reise ermoeglichen, und effizient zwischen Kunde und Anbieter vermitteln. Diese Interface zwischen Service Providern und Endkunde klingt dynamisch und up to date um optimale Vorschlaege zu Preisen, Vermittlung von Anbietern und vielem Anderen zu ermoeglichen. Auch an Peer Bewertungen und Bewertungen der Gebuchten services wird gedacht. Positiv ist auch dass Alb Us vom Anfang der Buchung bis Ende des Urlaubes erreichbar ist, und auch intervenieren kann wenn es zu Beschwerden kommt. (Der Beschwerde/Kompensations Prozess muesste transparenter beschrieben werden). Auch ist unklar inwieweit online Data-Security garantiert ist. Alb Us ist ein viel-versprechendes App mit dem sich individualisierte Ski Urlaube buchen lassen. Die Interface zwischen Alb Us und Anbietern bzw Endkunden klingt transparent und leicht navigierbar. Obwohl dieses App individuell massgeschneiderte Angebote zusammenstellen kann, waere es notwendig diese noch zu vertiefen zB bei dem Modul ""Gastronomie"" waere es wichtig sowohl Diaeten anmelden zu koennen, als Beispiel bei Diabetes, als auch bevorzugte Kost wie zB Vegan. In diesem Sinne waere auch Signposting wichtig als Beispiel bei moeglicher Erkrankung, Knochenbruechen etc. Wenn das Ski Gebiet gewaehlt wurde wuerde das Signposting automatisch signalisieren wo in dem Dorf der naechste Arzt bzw Zahnarzt ist. Die Tatsache dass Alb Us Mobilitaetsoptionen anbietet bei dem Transport Module ist hoechst Positiv. Es waere auch hilfreich wenn Kinderspezifischen Module angeboten wuerden die zusaetzlich zu den schon angegebenen Modulen auch Links zu Aktivitaeten in dem Ski Resort anzeigen welche man buchen kann. Ein Anderer Link waere zB zu individuellen Requirements wie das mitbringen von Blindenhunden. 
",1686047548.0,APPROVED,2023-06-06T09:39:29.673000Z,2023-06-06T10:40:49.578000Z,2023-06-08T09:55:50.194000,2023-06-06T10:40:49.944169Z,3680.0,C4FP4UXH,1172.0,"English, German",Undergraduate degree (BA/BSc/other),71.0,Female,Mixed,Austria,United Kingdom,United Kingdom,German,No,Part-Time,
93,59.0,G3,"Dieses Modell scheint gut konzipiert und durchgedacht zu sein. Es ist klar, dass die Macher einige Zeit damit verbracht haben, es zu entwickeln. Mir gefällt besoders die Tatsache, dass es sich um eine Handy-App handelt, weil sie so einfach zu Bedienen ist. Solche Apps sind normalerweise intuitiv und leicht zu erlernen. Ausserdem besteht die Möglichkeit, das Erlebnis durch Spiele zu erweitern. Es wäre interresant zu sehen, ob es nicht das Potenzial für eine Monetarisierung durch die Einblendung personalisierter Werbung gibt. Die Stärke dieser Idee liegt in ihrem klaren Fokus. Ein Sportgebiet - der Skisport - bedeutet eine klar definierte Gruppe von Kunden und Dienstleistern. Auch die Tatsache, dass diese App für Gruppen von Benutzern funktioniert, ist gut. Einladungslinks sind eine praktikable Lösung.  Einer der Schwachpunkte, die ich sehe, ist die fehlende Klarheit darüber, wie der Betrieb dieser App finanziert werden soll. Wer wird zahlen? Die Dienstanbieter - eine feste Gebühr? Oder ein Prozentsatz der Transaktionen? Wie hoch wird der Prozentsatz sein? sollten die App Nutzer nicht auch zahlen? Könnte es eine Premium Version der app ohne Werbung geben? Mit vielleicht mehr Funktionen?  Ein weiterer Schwachpunkts is das begrentzte Angebot an Unterkunftanbietern. Ess müssen nicht nur Buchungsysteme von Drittanbietern, sondern auch individuelle Hotels und apartments und Fe-Wos angeboten werden. Diese app würde schnell zu einer ""vierten Partei"" im gesamten Prozess werden und das könnte zu viel Verwirrung führen. Der Schutz personenbezogener Daten ist ein weiteres Anliegen. Die Entwickler dieser App müssen sicherstellen, dass diese App GDPR-konform ist. Vor allem, da sie personenbezogene Daten von mehreren Nutzern und mögkicherweise auch Minderjährigen verarbeitet. Ich würde gerne ein Paar Pünkte vorschlagen, um diese App verbessern: eins - Aufnahme von Diätvorschriften in die Nutzprofile der App, damit die gezielten Angebote von restaurants und Kneipen in de Umgebung bereits Orte herausfiltern, ann denen bestimmte Personen bestimmte Dinge nich essen können. Zwei: die Option anbauen, eine Versicherung für Verlůetzungen und den Verlust von Ausrüstung abzuschliessen. 
",1686048006.0,APPROVED,2023-06-06T10:06:28.455000Z,2023-06-06T10:44:53.519000Z,2023-06-08T09:55:50.743000,2023-06-06T10:44:53.972070Z,2306.0,C4FP4UXH,1264.0,"Czech, English, French, German, Russian, Slovak",Graduate degree (MA/MSc/MPhil/other),41.0,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Full-Time,
94,77.0,G3,"ueDie Idee is sehr interessand und ungewöhnlich. Sicherlich werden viele Gruppen an solchen Lösung interessiert sein, wenn sie eine Art von Urlaub machen wollen. Die Auswahl and Möglichkeiten, die sie haben  und wie sie aktivitäten erledigen sollen, macht in einem sehr guten bzw. sehr kreativen bpmn grund, welches das ganze wirklich einfach gestalten kann. Es kann jedoch problematisch sein, Entscheidungen in einer Gruppe yu treffen, in der viele Menschen unterscheidliche Bedürfnisse und Interessen haben und einige Mensch sich auf andere Weise retten wollen als die Mehrheit der Gruppe. Ein weiteres Problem könnte sein, wie teuer die Lösungen sein wird. Wird App eine Gebühr erheben? Wenn es sich um eine komplex Tour handelt, könnte die Lösung für Gruppen teuer werden. Wenn wir Pläne haben, die von der App erstellt wurden, wird es dann möglich, alles zu ändern? Bei solchen Reisen ist ein gewisses Mass an Flexibilität erforderlich. Das Problem könnte auch sein, wie viele Menschen solche Anwendung nutzen können. Würden dadurch nicht ältere Menschen ausgeschlossen? Einer der grössten Pluspunkte ist sicherlich die Bequem. Die Anwendung bietet eine grosse Anzahl von Lösungen, Hotels, Restaurants und Skigebiete. Zu einem grossen Teil wird es möglich sein, den Urlaub an Ihre Bedürfnisse anzupassen. Es wäre auch gut, wenn der Wettbwereb an einem Ort stattfinden würde. Dies kann zu wettbewerbsfähigen Preisen führen. Auch AI-Technologien können zum Einsatz kommen. Wenn Sie Ihre Daten und Präferenzen in Ihr Profil eingeben, können Sie die besten Optionen auswählen. Kunde wird seinen Urlab stressfrei vom heimischen Sofa aus planen können. Abschliessen lässt sich sagen, dass die Idee ein grosses Potenzial hat und es sich lohnt, in diese Technologie zu investieren. Es gibt einige Nachteile, die jedoch in verschiedenen Stadien bewältigt werden können. Es ist sicherlich eine gute Lösung für junge Menschen, die mit neuen Technologien vertraut sind und sie täglich nutzen. Kosten und Risiko sind nicht hoch!
",1686048066.0,APPROVED,2023-06-06T10:06:36.902000Z,2023-06-06T10:47:06.023000Z,2023-06-08T09:55:55.983000,2023-06-06T10:47:06.436086Z,2430.0,C4FP4UXH,156.0,"English, German, Polish",Graduate degree (MA/MSc/MPhil/other),27.0,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time,
